Secu Code,Date,Close,Open,High,Low,Adj Close,Volume,,Return,,,,,,,MA(15),RSI,Gain,Loss,Av Gain,Av Loss,EMA(12),EMA(26),MACD,Signal line
0700.HK,12/10/2016,213.399994,213.600006,214.199997,211,211.27951,16665287,,-0.01112145,,,,,,,215.6266663,53.69126976,0,2.400009,1.142857143,0.9857145,215.1749116,212.0888966,3.086014993,3.862278529
0700.HK,13/10/2016,210,211,213.199997,209.399994,207.9133,16885861,,-0.015932493,,,,,,,215.5466665,42.28186602,0,3.399994,0.899999357,1.228571214,214.3787714,211.9341635,2.444607829,3.578744389
0700.HK,14/10/2016,209,208.399994,211,208.399994,206.923218,14025330,,-0.004761905,,,,,,,215.1733327,33.08823894,0,1,0.642857143,1.299999786,213.5512681,211.7168181,1.83444999,3.229885509
0700.HK,17/10/2016,208.800003,209,210,207.199997,206.725204,9769912,,-0.000956923,,,,,,,214.5466665,40.54054602,0,0.199997,0.642857143,0.942856929,212.8203042,211.5007577,1.319546509,2.847817709
0700.HK,18/10/2016,212.399994,209.399994,213.199997,209,210.289429,12262915,,0.017241336,,,,,,,214.5066661,42.60867127,3.599991,0,0.699999143,0.942856929,212.7556411,211.5673678,1.188273303,2.515908828
0700.HK,19/10/2016,212.800003,211.399994,214.399994,211.399994,210.685471,7582360,,0.001883282,,,,,,,214.3066661,41.59291037,0.400009,0,0.671428143,0.942856929,212.762466,211.6586741,1.103791899,2.233485442
0700.HK,20/10/2016,214.199997,214,215.399994,213.399994,212.071548,8231296,,0.006578919,,,,,,,214.1466655,42.60867127,1.399994,0,0.699999143,0.942856929,212.9836246,211.8469203,1.136704373,2.014129228
0700.HK,21/10/2016,214.199997,214.199997,214.199997,214.199997,212.071548,0,,0,,,,,,,213.9199982,53.26086513,0,0,0.699999143,0.614285071,213.1707588,212.0212222,1.149536603,1.841210703
0700.HK,24/10/2016,215.399994,213.800003,215.399994,212.199997,213.259613,15571635,,0.005602227,,,,,,,214.0799978,45.5695842,1.199997,0,0.514284429,0.614285071,213.5137181,212.2715016,1.242216469,1.721411857
0700.HK,25/10/2016,214.800003,216.199997,216.199997,214.800003,212.665588,8374373,,-0.002785474,,,,,,,213.9466645,41.77216632,0,0.599991,0.471427929,0.657141571,213.7116081,212.458798,1.252810057,1.627691497
0700.HK,26/10/2016,212.199997,213,215.800003,212.199997,210.091431,8775101,,-0.012104311,,,,,,,213.599998,35.86955724,0,2.600006,0.471427929,0.842856286,213.4790525,212.4396276,1.039424952,1.510038188
0700.HK,27/10/2016,210.600006,212.600006,213.399994,210,208.507339,10686453,,-0.007540014,,,,,,,213.1466655,33.0000045,0,1.599991,0.471427929,0.957141357,213.0361223,212.3033593,0.732762982,1.354583147
0700.HK,28/10/2016,208,210.600006,210.800003,205.199997,205.933167,17882318,,-0.012345707,,,,,,,212.5199992,30.8411097,0,2.600006,0.471427929,1.057142,212.2613342,211.984592,0.276742293,1.139014976
0700.HK,31/10/2016,205.800003,209,209,205.800003,203.755035,12093873,,-0.010576909,,,,,,,211.8266663,28.44825914,0,2.199997,0.471427929,1.185713643,211.2672833,211.5264743,-0.259190968,0.859373787
0700.HK,1/11/2016,207.199997,207.800003,209.600006,207.199997,205.141113,15026009,,0.006802692,,,,,,,211.2533325,36.03602204,1.399994,0,0.5714275,1.014284429,210.6415469,211.2059945,-0.564447523,0.574609525
0700.HK,2/11/2016,204.399994,205,206.399994,203.399994,202.368927,13870431,,-0.013513528,,,,,,,210.6533325,37.03700874,0,2.800003,0.5714275,0.971427929,209.681308,210.7018463,-1.020538254,0.255579969
0700.HK,3/11/2016,202,202.399994,203.399994,200.800003,199.992783,17463544,,-0.011741654,,,,,,,210.1199992,34.78258885,0,2.399994,0.5714275,1.0714275,208.4995683,210.0572651,-1.557696744,-0.107075373
0700.HK,4/11/2016,200,199.800003,202.199997,199.5,198.01265,17022950,,-0.00990099,,,,,,,209.5199992,32.25803915,0,2,0.5714275,1.199999143,207.1919424,209.3122825,-2.120340042,-0.509728307
0700.HK,7/11/2016,204.199997,199,206.800003,199,202.170914,16085437,,0.020999985,,,,,,,209.2133321,33.85826028,4.199997,0,0.614285071,1.199999143,206.7316431,208.9335947,-2.201951526,-0.848172951
0700.HK,8/11/2016,205.600006,205.800003,207.199997,204.399994,203.557022,12356468,,0.006856068,,,,,,,208.7599996,36.3636312,1.400009,0,0.685713643,1.199999143,206.5575451,208.6866622,-2.129117054,-1.104361771
0700.HK,9/11/2016,202.399994,206.800003,206.800003,199.5,200.388809,33653255,,-0.01556426,,,,,,,208.0666657,29.07800664,0,3.200012,0.585714071,1.428571429,205.9179219,208.220983,-2.303061178,-1.344101653
0700.HK,10/11/2016,208.199997,206.399994,209.399994,206,206.13118,18977456,,0.028656142,,,,,,,207.6666657,41.17647059,5.800003,0,1,1.428571429,206.2690103,208.2194285,-1.950418174,-1.465364957
0700.HK,11/11/2016,200,203,203.800003,200,198.01265,45350234,,-0.039385193,,,,,,,206.7199992,31.21951951,0,8.199997,0.914285929,2.0142855,205.3045472,207.610582,-2.306034747,-1.633498915
0700.HK,14/11/2016,192.600006,195.800003,196,192.199997,190.686188,50331583,,-0.03699997,,,,,,,205.2,26.77824727,0,7.399994,0.914285929,2.5,203.3500024,206.4986874,-3.148685034,-1.936536139
0700.HK,15/11/2016,193.199997,190,194,189.699997,191.280212,30689644,,0.003115218,,,,,,,203.7599996,29.25763649,0.599991,0,0.957142429,2.314285286,201.7884631,205.5135993,-3.725136147,-2.294256141
0700.HK,16/11/2016,196.899994,196,199.5,195.5,194.943451,27000250,,0.019151123,,,,,,,202.7399994,35.69935938,3.699997,0,1.221427929,2.200000214,201.0363909,204.8755544,-3.839163485,-2.603237609
0700.HK,17/11/2016,194.800003,195,197.699997,193.399994,192.864319,27269639,,-0.010665267,,,,,,,201.6866659,36.07594636,0,2.099991,1.221427929,2.164284857,200.0769466,204.1292173,-4.052270641,-2.893044216
0700.HK,18/11/2016,195.399994,195.100006,197.5,193.800003,193.458374,17094291,,0.003080036,,,,,,,200.8466655,38.64627169,0.599991,0,1.264284429,2.007142214,199.3574155,203.4826082,-4.125192685,-3.13947391
0700.HK,21/11/2016,193.600006,195.100006,195.600006,192,191.676254,15150470,,-0.009211812,,,,,,,200.0333323,35.28138451,0,1.799988,1.164284857,2.135712786,198.4716602,202.7505636,-4.278903384,-3.367359805
0700.HK,22/11/2016,195.800003,195.899994,196.300003,194.100006,193.854385,13007935,,0.011363621,,,,,,,199.2733327,40.57017724,2.199997,0,1.3214275,1.935712571,198.060636,202.2357072,-4.175071227,-3.528902089
0700.HK,23/11/2016,194.300003,196.199997,196.300003,193.5,192.369308,15627291,,-0.007660878,,,,,,,198.6,41.38702161,0,1.5,1.3214275,1.871427286,197.4820771,201.6478773,-4.165800206,-3.656281712
0700.HK,24/11/2016,192.199997,193.5,194.100006,191.699997,190.290146,15458127,,-0.01080806,,,,,,,197.9466665,41.29463426,0,2.100006,1.3214275,1.878570571,196.6694494,200.9480343,-4.278584926,-3.780742355
0700.HK,25/11/2016,193,193.199997,193.800003,192.100006,191.082214,7817377,,0.004162347,,,,,,,197.4799998,36.47342671,0.800003,0,1.078570786,1.878570571,196.1049187,200.359291,-4.254372316,-3.875468347
0700.HK,28/11/2016,195.300003,193,196.800003,193,193.359375,16553522,,0.011917114,,,,,,,196.8866669,37.82504778,2.300003,0,1.142856071,1.878570571,195.9810855,199.9845289,-4.003443425,-3.901063363
0700.HK,29/11/2016,193,197,197.800003,193,191.082214,19743663,,-0.011776769,,,,,,,196.0466665,38.64734037,0,2.300003,1.142856071,1.814284214,195.522457,199.4671564,-3.944699451,-3.909790581
0700.HK,30/11/2016,193.699997,192.899994,194.5,192.100006,191.775253,17894203,,0.003626927,,,,,,,195.4666667,30.0275251,0.699997,0,0.778569929,1.814284214,195.2420785,199.0399594,-3.797880914,-3.887408647
0700.HK,1/12/2016,194.5,195,195.399994,193.300003,192.567307,15465024,,0.004130114,,,,,,,194.5533335,40.48441721,0.800003,0,0.835713,1.228570143,195.1279126,198.7036661,-3.575753548,-3.825077627
0700.HK,2/12/2016,191,191,191.5,189.600006,189.102081,31654894,,-0.017994859,,,,,,,193.9533335,46.79998416,0,3.5,0.835713,0.949999143,194.4928491,198.1330242,-3.640175087,-3.788097119
0700.HK,5/12/2016,190,190,192.600006,189.199997,188.112015,14881257,,-0.005235602,,,,,,,193.7799998,43.7007881,0,1,0.7928565,1.021427714,193.8016416,197.530578,-3.728936406,-3.776264977
0700.HK,6/12/2016,189.899994,191.899994,192.399994,189.600006,188.013016,10831263,,-0.000526347,,,,,,,193.5599996,33.94494529,0,0.100006,0.528571,1.028571,193.2013881,196.9653495,-3.763961435,-3.773804268
0700.HK,7/12/2016,190.199997,190.699997,191.399994,189.600006,188.310043,9956402,,0.001579795,,,,,,,193.1133331,38.499985,0.300003,0,0.549999786,0.878571643,192.7396356,196.4642123,-3.724576686,-3.763958752
0700.HK,8/12/2016,190.899994,192.800003,193.399994,190.100006,189.003067,15780970,,0.003680321,,,,,,,192.8533325,38.80597349,0.699997,0,0.557143071,0.878571643,192.4566138,196.052048,-3.595434154,-3.730253832
0700.HK,9/12/2016,188.199997,189,190.399994,186.399994,186.32991,22991719,,-0.014143515,,,,,,,192.3733327,37.1428449,0,2.699997,0.557143071,0.942858,191.8017497,195.4704146,-3.668664875,-3.717936041
0700.HK,12/12/2016,185.100006,189.899994,189.899994,184.399994,183.260712,21961359,,-0.016471791,,,,,,,191.8066661,25.57079314,0,3.099991,0.400000429,1.164285929,190.7707122,194.7022362,-3.931523954,-3.760653623
0700.HK,13/12/2016,186.300003,187,187,184.800003,184.448792,16390467,,0.006482966,,,,,,,191.1733327,31.48148663,1.199997,0,0.4857145,1.057143071,190.0829108,194.0798485,-3.996937729,-3.807910444
0700.HK,14/12/2016,186.800003,188,189.5,186.800003,184.943817,18528913,,0.002683843,,,,,,,190.6733327,36.500015,0.5,0,0.521428786,0.907142643,189.5778481,193.5406007,-3.96275265,-3.838878886
0700.HK,15/12/2016,184,185.399994,186.199997,182.800003,182.171646,23805460,,-0.014989309,,,,,,,190.1266663,29.54545455,0,2.800003,0.464285714,1.107142857,188.7197176,192.8338895,-4.114171956,-3.8939375
0700.HK,16/12/2016,183.899994,182.300003,184.600006,182.300003,182.072632,21775966,,-0.000543511,,,,,,,189.5199992,21.21210285,0,0.100006,0.299999786,1.114286143,187.9782216,192.1721195,-4.193897852,-3.95392957
0700.HK,19/12/2016,182.199997,182.199997,183.100006,182.199997,180.389526,10932822,,-0.009244138,,,,,,,188.6466655,21.87498779,0,1.699997,0.299999786,1.071428571,187.089264,191.4334438,-4.344179749,-4.031979606
0700.HK,20/12/2016,181.699997,182,183.699997,180.600006,179.894485,12843113,,-0.002744237,,,,,,,187.8933319,18.42105263,0,0.5,0.25,1.107142857,186.260146,190.7124477,-4.452301695,-4.116044024
0700.HK,21/12/2016,182.199997,181.699997,183.5,181.699997,180.389526,11319237,,0.002751789,,,,,,,187.1266653,17.11228617,0.5,0,0.228571214,1.107142857,185.6355077,190.0818958,-4.4463881,-4.182112839
0700.HK,22/12/2016,181.5,183.300003,183.800003,181.199997,179.696487,15031371,,-0.003841916,,,,,,,186.2599986,20.12577489,0,0.699997,0.228571214,0.907142643,184.9992757,189.4461998,-4.446924068,-4.235075085
0700.HK,23/12/2016,179.699997,181,181,179.600006,177.914368,16360785,,-0.009917372,,,,,,,185.5066651,19.16166212,0,1.800003,0.228571214,0.964285714,184.1840021,188.7242589,-4.540256772,-4.296111422
0700.HK,28/12/2016,183.600006,181,185.300003,180.300003,181.77562,18221383,,0.021702889,,,,,,,185.0799988,34.63417561,3.900009,0,0.507143286,0.957142429,184.0941565,188.3446846,-4.250528039,-4.286994746
0700.HK,29/12/2016,187.600006,183,189.399994,183,185.735886,22120093,,0.021786492,,,,,,,184.9266663,44.6281171,4,0,0.771428786,0.957142429,184.633518,188.2895232,-3.656005207,-4.160796838
0700.HK,30/12/2016,189.699997,190,190.800003,189,187.814987,13582454,,0.011193982,,,,,,,184.8933329,47.65625504,2.099991,0,0.871428357,0.957142429,185.4129763,188.3940027,-2.981026439,-3.924842758
0700.HK,3/1/2017,189.399994,188,191.100006,188,187.517975,9637272,,-0.00158146,,,,,,,184.7933329,52.58620077,0,0.300003,0.871428357,0.785714286,186.0263636,188.4685206,-2.442156972,-3.628305601
0700.HK,4/1/2017,189,190.399994,190.5,188.100006,187.121979,11411490,,-0.002111901,,,,,,,184.8466665,59.51218049,0,0.399994,0.871428357,0.592857357,186.4838462,188.5078895,-2.024043299,-3.307453141
0700.HK,5/1/2017,193.300003,191,194.199997,190.699997,191.379242,20543005,,0.022751339,,,,,,,185.3933329,64.8305047,4.300003,0,1.092857357,0.592857357,187.5324857,188.8628608,-1.330375158,-2.912037544
0700.HK,6/1/2017,195.100006,196.199997,196.800003,194.699997,193.161346,20077760,,0.009311966,,,,,,,185.9799998,66.66666667,1.800003,0,1.185714714,0.592857357,188.6967196,189.3248716,-0.628152015,-2.455260438
0700.HK,9/1/2017,195.600006,196.699997,196.899994,195.199997,193.656372,13605277,,0.002562788,,,,,,,186.5666667,75.66372328,0.5,0,1.221429,0.392857143,189.7587636,189.7896964,-0.03093272,-1.970394895
0700.HK,10/1/2017,198,197.5,198,196.100006,196.032532,15628780,,0.012269908,,,,,,,187.5,78.31327188,2.399994,0,1.392857143,0.385713857,191.0266462,190.397867,0.628779157,-1.450560084
0700.HK,11/1/2017,200.800003,200,201.399994,198.699997,198.804703,20703850,,0.014141429,,,,,,,188.6266673,85.76924231,2.800003,0,1.592857357,0.2642855,192.5302395,191.1683956,1.361843925,-0.888079282
0700.HK,12/1/2017,198.800003,201,201,196.600006,196.824585,16362476,,-0.009960159,,,,,,,189.7333343,81.09092,0,2,1.592857357,0.371428357,193.4948185,191.7336998,1.76111867,-0.358239692
0700.HK,13/1/2017,199.699997,199,200.199997,198.699997,197.715622,10155934,,0.004527133,,,,,,,190.9333343,81.36201391,0.899994,0,1.621428357,0.371428357,194.4494614,192.3237959,2.125665429,0.138541332
0700.HK,16/1/2017,196.699997,199.699997,199.699997,196,194.745438,11600274,,-0.015022534,,,,,,,191.900001,75.16556045,0,3,1.621428357,0.535714286,194.7956976,192.647959,2.147738639,0.540380794
0700.HK,17/1/2017,197.699997,199.899994,199.899994,197.5,195.735504,8845604,,0.005083884,,,,,,,192.9800008,80.61225115,1,0,1.692856929,0.407142643,195.2425129,193.022184,2.220328891,0.876370413
0700.HK,18/1/2017,199.699997,198.600006,199.800003,198,197.715622,10962405,,0.010116338,,,,,,,194.3133341,79.27272688,2,0,1.557142,0.407142643,195.9282797,193.5168368,2.411442862,1.183384903
0700.HK,19/1/2017,199.5,200.600006,200.600006,198.300003,197.517639,9664250,,-0.001001487,,,,,,,195.3733337,75.10549164,0,0.199997,1.271427714,0.421428143,196.4777751,193.9600341,2.517741022,1.450256127
0700.HK,20/1/2017,197.699997,199,199.399994,197.699997,195.735504,7686725,,-0.009022571,,,,,,,196.0466665,67.09402148,0,1.800003,1.121428357,0.549999786,196.6658093,194.2370684,2.428740869,1.645953075
0700.HK,23/1/2017,197.800003,196.399994,199.300003,196.399994,195.834518,7059398,,0.000505847,,,,,,,196.5866669,68.10347001,0.100006,0,1.128571643,0.528571,196.8403006,194.5009895,2.339311132,1.784624686
0700.HK,24/1/2017,197.800003,198.899994,198.899994,196.899994,195.834518,8825373,,0,,,,,,,197.1466675,69.29824965,0,0,1.128571643,0.5,196.9879471,194.7453608,2.242586282,1.876217006
0700.HK,25/1/2017,200.800003,201,201,199.199997,198.804703,17017199,,0.015166835,,,,,,,197.9333343,67.44186047,3,0,1.035714286,0.5,197.5744173,195.1938529,2.380564405,1.977086486
0700.HK,26/1/2017,205,202.399994,205.399994,201.800003,202.962967,21037878,,0.020916319,,,,,,,198.7133341,70.71128972,4.199997,0,1.207142429,0.5,198.7168146,195.9202341,2.79658048,2.140985285
0700.HK,27/1/2017,204.399994,205.600006,205.600006,204.199997,202.368927,8717396,,-0.002926859,,,,,,,199.3333333,68.33330833,0,0.600006,1.171428143,0.542857571,199.5911499,196.5483645,3.042785411,2.32134531
0700.HK,1/2/2017,206.600006,202,206.800003,200.800003,204.547073,19494245,,0.010763268,,,,,,,200.0666667,68.06722583,2.200012,0,1.157143714,0.542857571,200.6694354,197.2929305,3.376504927,2.532377233
0700.HK,2/2/2017,205.199997,207,208.399994,204.399994,203.16098,14245064,,-0.006776423,,,,,,,200.5466665,59.82140466,0,1.400009,0.9571435,0.642858214,201.3664449,197.8786391,3.487805769,2.72346294
0700.HK,3/2/2017,205,205.399994,206.399994,202.399994,202.962967,12525535,,-0.000974644,,,,,,,200.8266663,65.04852107,0,0.199997,0.9571435,0.514286571,201.9254534,198.4061474,3.519306032,2.882631559
0700.HK,6/2/2017,207.399994,206.399994,207.399994,204.399994,205.339111,9244792,,0.011707288,,,,,,,201.399999,67.42079114,2.399994,0,1.064286357,0.514286571,202.7676904,199.0723582,3.695332186,3.045171684
0700.HK,7/2/2017,205.399994,206,207.399994,204.399994,203.358978,11540961,,-0.009643202,,,,,,,201.7799988,70.61608612,0,2,1.064286357,0.442858,203.1726602,199.541072,3.631588208,3.162454989
0700.HK,8/2/2017,204,204.399994,205.199997,202.399994,201.9729,15978068,,-0.00681594,,,,,,,202.2666657,64.65115955,0,1.399994,0.992857786,0.542857571,203.2999432,199.8713629,3.428580291,3.215680049
0700.HK,9/2/2017,204.199997,205.600006,207,204.199997,202.170914,12967234,,0.000980377,,,,,,,202.699999,61.42131284,0.199997,0,0.864286143,0.542857571,203.438413,200.1920025,3.246410541,3.221826148
0700.HK,10/2/2017,202.600006,205.399994,206,202.399994,200.586807,13335776,,-0.007835411,,,,,,,202.8933329,57.34598369,0,1.599991,0.864286143,0.642857143,203.3094273,200.3703731,2.939054212,3.165271761
0700.HK,13/2/2017,203.600006,203,205,203,201.576889,11469706,,0.004935834,,,,,,,203.1666667,64.53203972,1,0,0.935714714,0.5142855,203.3541318,200.6096052,2.744526556,3.08112272
0700.HK,14/2/2017,202.800003,203.199997,203.800003,202.800003,200.784836,11741212,,-0.003929288,,,,,,,203.5066671,61.9047619,0,0.800003,0.928571429,0.571428571,203.2688812,200.7718569,2.497024289,2.964303034
0700.HK,15/2/2017,206.600006,202.199997,207.800003,202.199997,204.547073,20967951,,0.018737687,,,,,,,204.0933339,67.74193939,3.800003,0,1.200000214,0.571428571,203.7813619,201.2035716,2.577790282,2.887000483
0700.HK,16/2/2017,212,210,213,208,209.893402,30654514,,0.026137434,,,,,,,205.0400004,70.58823205,5.399994,0,1.371428357,0.571428571,205.0457678,202.0033071,3.042460706,2.918092528
0700.HK,17/2/2017,212.199997,213.600006,215,211.800003,210.091431,18573582,,0.000943382,,,,,,,205.8,65.51723692,0.199997,0,1.085714071,0.571428571,206.1464184,202.7586174,3.387800991,3.01203422
0700.HK,20/2/2017,214,213.199997,215.199997,212.600006,211.873535,14388585,,0.008482578,,,,,,,206.4,69.67214828,1.800003,0,1.214285714,0.528571,207.3546617,203.5913124,3.763349305,3.162297237
0700.HK,21/2/2017,211,213.600006,214.800003,210,208.903351,14978211,,-0.014018692,,,,,,,206.8400004,58.73015306,0,3,1.057142,0.742856714,207.915483,204.1401041,3.775378904,3.284913571
0700.HK,22/2/2017,215,212,215,212,212.863617,14282531,,0.018957346,,,,,,,207.4,67.62592179,4,0,1.342856286,0.642856071,209.0054087,204.9445408,4.060867861,3.440104429
0700.HK,23/2/2017,214.800003,215.600006,216.399994,214,212.665588,15728062,,-0.000930219,,,,,,,208.0400004,67.62592179,0,0.199997,1.342856286,0.642856071,209.8968848,205.6745751,4.222309672,3.596545477
0700.HK,24/2/2017,211.199997,213.399994,214.199997,211.199997,209.101364,17224457,,-0.016759804,,,,,,,208.4533335,56.5517327,0,3.600006,1.171428143,0.899999357,210.0973636,206.0838656,4.013497967,3.679935975
0700.HK,27/2/2017,210.199997,211,213.600006,209.600006,208.111282,14141432,,-0.004734849,,,,,,,208.6400004,58.57143852,0,1,1.171428143,0.828570786,210.1131533,206.3887642,3.724389104,3.688826601
0700.HK,28/2/2017,207,210.800003,211.600006,207,204.9431,16362243,,-0.015223583,,,,,,,208.7466675,55.03355907,0,3.199997,1.171428143,0.957142429,209.6342067,206.4340409,3.200165715,3.591094424
0700.HK,1/3/2017,206.800003,207,207.399994,205,204.745071,19151883,,-0.000966169,,,,,,,208.9333343,54.36242793,0,0.199997,1.157142643,0.971427929,209.1981753,206.4611492,2.737026083,3.420280756
0700.HK,2/3/2017,206.399994,210.600006,211,206.399994,204.34906,15808759,,-0.001934279,,,,,,,209.0800008,56.64333427,0,0.400009,1.157142643,0.885714929,208.7676859,206.4566192,2.311066666,3.198437938
0700.HK,3/3/2017,207.199997,206,208.800003,204.199997,205.141113,16233580,,0.003875984,,,,,,,209.3866669,56.33801032,0.800003,0,1.142857143,0.885714929,208.526503,206.5116842,2.01481874,2.961714098
0700.HK,6/3/2017,209.199997,206.600006,210.399994,206.600006,207.121231,11372312,,0.00965251,,,,,,,209.7599996,60.81079848,2,0,1.285714286,0.828571857,208.6301174,206.7108185,1.919298926,2.753231064
0700.HK,7/3/2017,211.800003,208.800003,212.600006,208.800003,209.695389,12046358,,0.012428327,,,,,,,210.3599996,59.15492139,2.600006,0,1.200000214,0.828571857,209.1177921,207.0877951,2.029996998,2.608584251
0700.HK,8/3/2017,212.199997,210.199997,212.600006,210.199997,210.091431,10855929,,0.001888546,,,,,,,210.7333323,50.42734385,0.399994,0,0.842857357,0.828571857,209.5919775,207.4664768,2.125500741,2.511967549
0700.HK,9/3/2017,209.800003,213,213,209.199997,207.715286,14123866,,-0.011310057,,,,,,,210.5866659,45.31251282,0,2.399994,0.828571857,1,209.6239814,207.6393306,1.984650868,2.406504213
0700.HK,10/3/2017,212.399994,209.399994,212.800003,209.199997,210.289429,15876601,,0.012392712,,,,,,,210.599999,46.96968492,2.599991,0,0.885713857,1,210.0510603,207.9919723,2.059087989,2.337020968
0700.HK,13/3/2017,215.399994,213,215.800003,212.800003,213.259613,20012750,,0.014124294,,,,,,,210.6933319,58.33332386,3,0,1.099999571,0.785714286,210.8739732,208.5407146,2.333258519,2.336268478
0700.HK,14/3/2017,214.600006,216,216,213.800003,212.46759,15104670,,-0.003713965,,,,,,,210.9333323,49.1379433,0,0.799988,0.814285286,0.842856286,211.447209,208.989551,2.457657943,2.360546371
0700.HK,15/3/2017,214.600006,213,215.600006,213,212.46759,10738632,,0,,,,,,,210.9066661,49.56522363,0,0,0.814285286,0.828570786,211.9322547,209.4051403,2.527114382,2.393859973
0700.HK,16/3/2017,220.800003,217.600006,220.800003,216.199997,218.605957,27169372,,0.028890945,,,,,,,211.3066661,68.7500293,6.199997,0,1.257142214,0.5714275,213.2965237,210.2492042,3.04731945,2.524551869
0700.HK,17/3/2017,222,222.199997,222.800003,220.800003,219.794052,22110796,,0.005434769,,,,,,,212.0266663,72.8682468,1.199997,0,1.342856286,0.499998929,214.63552,211.1196335,3.515886493,2.722818793
0700.HK,20/3/2017,228.199997,222,228.199997,221.800003,225.932434,24497641,,0.027927914,,,,,,,213.2266663,86.80558485,6.199997,0,1.785713214,0.271427714,216.7223626,212.3848456,4.337516996,3.045758434
0700.HK,21/3/2017,228.800003,228,229.800003,223.800003,226.526489,28352992,,0.002629299,,,,,,,214.6799998,87.6712561,0.600006,0,1.828570786,0.257142214,218.5804611,213.6007832,4.979677932,3.432542334
0700.HK,22/3/2017,225.199997,224,227,223.399994,222.962234,24831244,,-0.015734292,,,,,,,215.9066661,79.01236911,0,3.600006,1.828570786,0.485713429,219.5988513,214.4599842,5.138867043,3.773807275
0700.HK,23/3/2017,223,221.800003,223.600006,218.199997,220.784103,39654843,,-0.009769081,,,,,,,217.0133331,73.37280417,0,2.199997,1.771427714,0.642856071,220.1221049,215.092578,5.029526932,4.024951207
0700.HK,24/3/2017,225.199997,223.199997,225.399994,222.399994,222.962234,16607909,,0.009865457,,,,,,,218.2133331,73.52943253,2.199997,0,1.785713214,0.642856071,220.9033191,215.8412757,5.062043393,4.232369644
0700.HK,27/3/2017,224.800003,225.199997,228.399994,223.399994,222.566223,20607592,,-0.001776172,,,,,,,219.2533335,70.44027857,0,0.399994,1.5999985,0.671427071,221.5028089,216.5048851,4.997923795,4.385480474
0700.HK,28/3/2017,226,227,227,224.800003,223.754288,14412946,,0.005338065,,,,,,,220.2,71.16567409,1.199997,0,1.657141571,0.671427071,222.1946845,217.208227,4.986457503,4.50567588
0700.HK,29/3/2017,228,230,230.199997,226.600006,225.734436,16126457,,0.008849558,,,,,,,221.2533335,78.26089387,2,0,1.799998714,0.499998929,223.0878099,218.0076176,5.080192374,4.620579179
0700.HK,30/3/2017,225.199997,229.199997,229.199997,225.199997,222.962234,17388185,,-0.012280715,,,,,,,222.2799998,69.75310385,0,2.800003,1.614285071,0.699999143,223.4127618,218.5403864,4.872375382,4.670938419
0700.HK,31/3/2017,222.800003,225.399994,226.399994,222.600006,220.586105,16116998,,-0.010657167,,,,,,,222.9733337,61.63524416,0,2.399994,1.399999357,0.871427286,223.3184912,218.8559136,4.462577644,4.629266264
0700.HK,3/4/2017,225.199997,226,226,222.399994,222.962234,13042390,,0.010771966,,,,,,,223.6266673,65.86825998,2.399994,0,1.5714275,0.814285286,223.6079536,219.3258457,4.282107967,4.559834605
0700.HK,5/4/2017,228.800003,228,228.800003,226.199997,226.526489,21574677,,0.015985817,,,,,,,224.5733337,69.18919291,3.600006,0,1.828570786,0.814285286,224.4067305,220.0276351,4.37909536,4.523686756
0700.HK,6/4/2017,228,227.800003,228.800003,226.399994,225.734436,11191221,,-0.003496517,,,,,,,225.4666667,61.39240356,0,0.800003,1.385713857,0.871428357,224.9595412,220.6181807,4.341360509,4.487221506
0700.HK,7/4/2017,227.199997,228,228.199997,224.199997,224.942368,14928165,,-0.003508785,,,,,,,225.8933329,58.33332933,0,0.800003,1.299999786,0.928571429,225.3042267,221.1057226,4.198504071,4.429478019
0700.HK,10/4/2017,226.399994,228,228.399994,225.399994,224.150314,7479213,,-0.00352114,,,,,,,226.1866659,46.5116225,0,0.800003,0.857142857,0.9857145,225.4728063,221.4978909,3.974915408,4.338565497
0700.HK,11/4/2017,225,228,228,224.199997,222.764236,9446922,,-0.006183719,,,,,,,225.9733327,42.8571348,0,1.399994,0.814285286,1.085714071,225.4000668,221.7573063,3.642760491,4.199404496
0700.HK,12/4/2017,231,225.399994,231,225.199997,228.70462,15740467,,0.026666667,,,,,,,226.1199992,60.00001034,6,0,1.242856714,0.828570786,226.261595,222.4419503,3.819644695,4.123452536
0700.HK,13/4/2017,230.600006,229.600006,233.800003,228.800003,228.308594,20659980,,-0.001731576,,,,,,,226.4799998,63.97060851,0,0.399994,1.242856714,0.699999143,226.9290429,223.0462507,3.882792118,4.075320452
0700.HK,18/4/2017,228,231,231.800003,228,225.734436,14813343,,-0.011274961,,,,,,,226.8133331,55.07247086,0,2.600006,1.085714071,0.885713857,227.0938055,223.4131951,3.680610365,3.996378435
0700.HK,19/4/2017,230.199997,228,231.399994,228,227.912567,16607985,,0.00964911,,,,,,,227.1466665,59.18366514,2.199997,0,1.242856714,0.857142857,227.5716811,223.9159212,3.655759917,3.928254731
0700.HK,20/4/2017,236.600006,232.600006,236.600006,231.600006,234.248993,21399865,,0.027801951,,,,,,,227.9333333,65.31792509,6.400009,0,1.614286143,0.857142857,228.9606542,224.855483,4.105171139,3.963638013
0700.HK,21/4/2017,236.399994,237.600006,239.600006,233.800003,234.050934,16990163,,-0.000845359,,,,,,,228.6266663,62.80486188,0,0.200012,1.471429,0.871429429,230.105168,225.710632,4.394535998,4.04981761
