Secu Code,Date,Close,Open,High,Low,Adj Close,Volume,,Return,,,,,,,MA(15),RSI,Gain,Loss,Av Gain,Av Loss,EMA(12),EMA(26),MACD,Signal line
1.HK,30/4/2018,93.099998,92.699997,93.400002,92.400002,81.837418,5017723,,0.005399568,,,,,,,92.5833328,53.73134848,0.5,0,0.385713786,0.332142357,92.8251445,93.59895246,-0.773807967,-1.052779358
1.HK,2/5/2018,92.550003,92,93,92,81.353958,4316780,,-0.005907573,,,,,,,92.59666647,49.26832067,0,0.549995,0.360713857,0.371427714,92.78281504,93.5212525,-0.738437468,-0.98991098
1.HK,3/5/2018,91.900002,92.199997,92.199997,91.550003,80.782578,4454559,,-0.007023241,,,,,,,92.54333347,44.01912616,0,0.650001,0.328570643,0.417856357,92.64699765,93.40115987,-0.754162228,-0.94276123
1.HK,4/5/2018,91.25,91.5,92.949997,91.050003,80.211227,3628477,,-0.007072927,,,,,,,92.41666667,42.59258539,0,0.650002,0.328570643,0.442856214,92.43207493,93.2418147,-0.809739767,-0.916156937
1.HK,7/5/2018,90.949997,91,91.5,90.5,79.94751,3376268,,-0.003287704,,,,,,,92.28999993,47.66836377,0,0.300003,0.328570643,0.360713857,92.20406294,93.07205042,-0.867987482,-0.906523046
1.HK,8/5/2018,91.599998,90.849998,91.75,90.800003,80.518875,3725096,,0.007146795,,,,,,,92.303333,56.4516025,0.650001,0,0.374999286,0.289285286,92.11112987,92.9630095,-0.85187963,-0.895594363
1.HK,9/5/2018,91.800003,91.599998,91.949997,91.300003,80.694687,2471592,,0.002183461,,,,,,,92.3966664,48.73419476,0.200005,0,0.274999786,0.289285286,92.0632642,92.87686087,-0.813596673,-0.879194825
1.HK,10/5/2018,91.650002,92.150002,92.449997,91.599998,80.56282,4100142,,-0.001633998,,,,,,,92.3733332,33.85829438,0,0.150001,0.153571429,0.299999643,91.9996854,92.78598244,-0.786297038,-0.860615268
1.HK,11/5/2018,92.349998,92.300003,93,92.300003,81.178146,5750706,,0.007637709,,,,,,,92.28333327,44.88186918,0.699996,0,0.203571143,0.249999857,92.05357965,92.7536873,-0.700107648,-0.828513744
1.HK,14/5/2018,93.199997,93.400002,93.449997,92.900002,81.925323,5910133,,0.009204104,,,,,,,92.2966664,53.23739175,0.849999,0,0.264285357,0.232142714,92.22995155,92.78674727,-0.556795726,-0.77417014
1.HK,15/5/2018,90,91.599998,91.599998,90,80.909462,6799632,,-0.034334733,,,,,,,92.11333307,32.46072876,0,3.199997,0.221428357,0.460713929,91.88688208,92.58032155,-0.693439471,-0.758024006
1.HK,16/5/2018,89.75,90,90.199997,89.099998,80.684708,5434499,,-0.002777778,,,,,,,91.8733332,32.80422189,0,0.25,0.221428357,0.453571214,91.55813099,92.3706681,-0.812537112,-0.768926627
1.HK,17/5/2018,89.050003,90.449997,90.449997,88.75,80.055412,5372431,,-0.007799409,,,,,,,91.61000007,32.46072536,0,0.699997,0.221428357,0.460714,91.17226514,92.12469291,-0.952427764,-0.805626855
1.HK,18/5/2018,88.75,89.349998,89.349998,88.300003,79.785713,6276790,,-0.003368927,,,,,,,91.3666666,30.05182383,0,0.300003,0.207142929,0.482142786,90.79960897,91.87471566,-1.075106687,-0.859522821
1.HK,21/5/2018,88.800003,88.599998,89.5,88.599998,79.830666,4804297,,0.000563414,,,,,,,91.1133336,26.63046958,0.050003,0,0.175000286,0.482142786,90.49197728,91.64695916,-1.154981882,-0.918614633
1.HK,23/5/2018,88.300003,88.699997,88.800003,88.300003,79.381172,6565438,,-0.00563063,,,,,,,90.79333393,26.77597659,0,0.5,0.175000286,0.478571714,90.15475047,91.39903648,-1.244286016,-0.98374891
1.HK,24/5/2018,89.449997,88.900002,89.5,88,80.415009,8291334,,0.013023714,,,,,,,90.58666687,37.30567489,1.149994,0,0.257142714,0.432143071,90.04632686,91.25466319,-1.208336331,-1.028666394
1.HK,25/5/2018,89.5,89.849998,89.849998,89,80.459961,4584342,,0.000559005,,,,,,,90.42666673,40.33149385,0.050003,0,0.260714357,0.385714357,89.96227657,91.12468814,-1.162411566,-1.055415428
1.HK,28/5/2018,89.449997,90.050003,90.099998,89.300003,80.415009,2736359,,-0.000558693,,,,,,,90.30666653,41.47727466,0,0.050003,0.260714357,0.367857214,89.88346433,91.00063694,-1.117172612,-1.067766865
1.HK,29/5/2018,88.400002,89,89.349998,88.300003,79.471069,5694617,,-0.011738346,,,,,,,90.13666687,32.60870983,0,1.049995,0.214285714,0.442856857,89.65523936,90.80799732,-1.152757961,-1.084765084
1.HK,30/5/2018,87.449997,88,88.25,87.099998,78.61702,7172130,,-0.010746663,,,,,,,89.86000013,28.14066458,0,0.950005,0.199999643,0.510714357,89.3159713,90.55925655,-1.243285251,-1.116469118
1.HK,31/5/2018,88.550003,87.650002,89,87.650002,79.605919,9784120,,0.012578685,,,,,,,89.64333347,35.77982241,1.100006,0,0.2785715,0.5,89.19813002,90.41042296,-1.212292932,-1.135633881
1.HK,1/6/2018,88.75,89.050003,89.349998,88.75,79.785713,7852230,,0.002258577,,,,,,,89.45,32.69232064,0.199997,0,0.242857286,0.5,89.12918694,90.28742866,-1.15824172,-1.140155448
1.HK,4/6/2018,89.75,89.349998,89.900002,89,80.684708,5721778,,0.011267606,,,,,,,89.2766668,33.64930797,1,0,0.253571643,0.5,89.22469664,90.24761913,-1.022922488,-1.116708856
1.HK,5/6/2018,89.75,89.949997,90,89.150002,80.684708,3316245,,0,,,,,,,89.046667,48.29932112,0,0,0.253571643,0.271428786,89.30551255,90.21075846,-0.905245911,-1.074416267
1.HK,6/6/2018,90.349998,90.099998,90.5,89.800003,81.224098,6684071,,0.006685214,,,,,,,89.0700002,53.89608889,0.599998,0,0.296428643,0.253571643,89.46620262,90.2210725,-0.754869881,-1.01050699
1.HK,7/6/2018,91.050003,90.650002,91.449997,90.650002,81.853409,5296475,,0.007747704,,,,,,,89.15666707,62.98699275,0.700005,0,0.346429,0.203571857,89.70986421,90.28247476,-0.572610543,-0.922927701
1.HK,8/6/2018,90.050003,90.599998,90.949997,89.599998,80.954414,4105403,,-0.010982976,,,,,,,89.22333373,57.7381048,0,1,0.346429,0.253571643,89.76219326,90.26525463,-0.503061369,-0.838954434
1.HK,11/6/2018,90.699997,90.099998,90.900002,90.099998,81.53875,3476645,,0.007218145,,,,,,,89.35333353,60.55552222,0.649994,0,0.3892855,0.253571643,89.90647076,90.29745776,-0.390987009,-0.749360949
1.HK,12/6/2018,91.550003,91,92,90.699997,82.302902,7023255,,0.009371621,,,,,,,89.53666687,67.37966799,0.850006,0,0.450000214,0.217857357,90.15932187,90.39023889,-0.230917023,-0.645672164
1.HK,13/6/2018,89.5,91.5,91.5,89.349998,80.459961,5289102,,-0.022392167,,,,,,,89.61666667,50.24391672,0,2.050003,0.367857786,0.364286143,90.05788774,90.32429527,-0.266407535,-0.569819238
1.HK,14/6/2018,88.300003,88.900002,89.599998,88,79.381172,5741797,,-0.013407788,,,,,,,89.5400004,44.73685942,0,1.199997,0.364286143,0.450000214,89.78744393,90.1743477,-0.386903765,-0.533236143
1.HK,15/6/2018,88.5,88.349998,88.5,87.800003,79.560974,7524675,,0.002264972,,,,,,,89.47333373,45.88745994,0.199997,0,0.378571643,0.446428571,89.58937563,90.05032194,-0.460946307,-0.518778176
1.HK,19/6/2018,86.349998,88.400002,88.5,85.849998,77.628128,8714258,,-0.024293808,,,,,,,89.26666713,41.8972238,0,2.150002,0.378571643,0.5250005,89.09100984,89.77622387,-0.685214027,-0.552065346
1.HK,20/6/2018,86.099998,85.699997,87,85.699997,77.403381,4050830,,-0.002895194,,,,,,,89.11333353,44.35147098,0,0.25,0.378571643,0.475000143,88.63085418,89.50391084,-0.873056668,-0.616263611
1.HK,21/6/2018,84.75,87.75,87.75,84.75,76.189743,5397667,,-0.01567942,,,,,,,88.93333373,34.42621338,0,1.349998,0.299999786,0.571428571,88.03379969,89.1517693,-1.117969612,-0.716604811
1.HK,22/6/2018,84.800003,85,85.449997,84.050003,76.234695,3333556,,0.000590006,,,,,,,88.68333373,33.60997503,0.050003,0,0.289285929,0.571428571,87.5362925,88.82941624,-1.293123736,-0.831908596
1.HK,25/6/2018,83.949997,84.900002,85.800003,83.900002,75.470543,3596208,,-0.010023655,,,,,,,88.36333353,25.63025793,0,0.850006,0.217857357,0.632143286,86.98455473,88.46797778,-1.483423043,-0.962211485
1.HK,26/6/2018,83.5,83.800003,84.349998,83.150002,75.065994,3444499,,-0.005360298,,,,,,,87.94666687,24.69636857,0,0.449997,0.217857357,0.664285929,86.44846939,88.09997942,-1.651510033,-1.100071195
1.HK,27/6/2018,82.650002,83,84,82.5,74.301849,3587850,,-0.010179617,,,,,,,87.47333367,19.44447487,0,0.849998,0.175000357,0.725000071,85.86408979,87.69627739,-1.832187601,-1.246494476
1.HK,28/6/2018,82.900002,83.150002,83.300003,82.199997,74.526604,4026208,,0.003024803,,,,,,,86.97666727,16.46090399,0.25,0,0.142857143,0.725000071,85.40807629,87.34099773,-1.932921448,-1.383779871
1.HK,29/6/2018,83.199997,83,83.800003,82.199997,74.796303,4354925,,0.003618757,,,,,,,86.45333353,20.08729959,0.299995,0,0.164285357,0.6535715,85.06837178,87.03425694,-1.965885159,-1.500200928
1.HK,3/7/2018,81.900002,82,82.75,80.599998,73.627602,5805927,,-0.01562494,,,,,,,85.91000013,13.63637528,0,1.299995,0.117857214,0.746428286,84.58093028,86.65394176,-2.073011483,-1.614763039
1.HK,4/7/2018,81.75,81.800003,82.800003,81.699997,73.492767,6136128,,-0.001831526,,,,,,,85.31333367,7.017504309,0,0.150002,0.0571425,0.757142714,84.14540254,86.29068681,-2.145284272,-1.720867286
1.HK,5/7/2018,83.800003,82,84.099998,82,75.335693,8354150,,0.025076489,,,,,,,84.796667,24.99999781,2.050003,0,0.203571286,0.610713929,84.09226415,86.10619172,-2.013927566,-1.779479342
1.HK,6/7/2018,84.099998,83.800003,84.699997,83,75.605392,6120971,,0.003579892,,,,,,,84.43666687,29.99995905,0.299995,0,0.2249995,0.524999857,84.09345397,85.95758477,-1.864130801,-1.796409634
1.HK,9/7/2018,84.900002,84.800003,85.5,84.550003,76.324593,3795637,,0.009512533,,,,,,,84.21000013,33.78378987,0.800004,0,0.267857143,0.524999857,84.21753828,85.87924531,-1.661707024,-1.769469112
1.HK,10/7/2018,85.300003,84.900002,86,84.599998,76.684189,5213465,,0.004711437,,,,,,,83.996667,44.38505167,0.400001,0,0.296428643,0.371428286,84.38407132,85.83633847,-1.452267154,-1.70602872
1.HK,11/7/2018,84.25,82.900002,84.400002,82.900002,75.740242,3915574,,-0.012309531,,,,,,,83.85666713,40.88670936,0,1.050003,0.296428643,0.428571357,84.36344496,85.71883192,-1.355386957,-1.635900367
1.HK,12/7/2018,83.75,83.5,85,83.5,75.290749,3752584,,-0.005934718,,,,,,,83.7000006,44.62365707,0,0.5,0.296428643,0.367857214,84.26906881,85.57299252,-1.303923703,-1.569505035
1.HK,13/7/2018,84.199997,84,84.400002,83.699997,75.69529,3224003,,0.005373099,,,,,,,83.66333373,46.90718429,0.449997,0,0.324999643,0.367857214,84.25844238,85.47128915,-1.212846765,-1.498173381
1.HK,16/7/2018,84.300003,84,84.449997,83.5,75.785194,2975163,,0.00118772,,,,,,,83.6300004,51.95534166,0.100006,0,0.332142929,0.3071425,84.26483632,85.38452721,-1.119690886,-1.422476882
1.HK,17/7/2018,83.400002,84,84.150002,83.400002,74.976097,4710196,,-0.010676168,,,,,,,83.59333407,49.46809574,0,0.900001,0.332142929,0.339285643,84.13178489,85.23752534,-1.105740453,-1.359129596
1.HK,18/7/2018,82.650002,83.400002,83.599998,82.599998,74.301849,6448673,,-0.008992806,,,,,,,83.53666753,50,0,0.75,0.332142929,0.332142929,83.90381829,85.04585695,-1.142038656,-1.315711408
1.HK,19/7/2018,83.199997,83.199997,83.5,82.599998,74.796303,5624953,,0.006654507,,,,,,,83.57333387,51.56247445,0.549995,0,0.353571143,0.332142929,83.79553809,84.90912658,-1.113588488,-1.275286824
1.HK,20/7/2018,83.75,83.650002,83.849998,83.099998,75.290749,4253826,,0.006610613,,,,,,,83.6300004,52.79189198,0.550003,0,0.371428857,0.332142929,83.78853223,84.82326535,-1.03473312,-1.227176083
1.HK,23/7/2018,83.449997,83.75,84.199997,83.050003,75.021034,2796570,,-0.003582125,,,,,,,83.64666707,58.75702103,0,0.300003,0.371428857,0.260714929,83.73644989,84.72154177,-0.985091882,-1.178759243
1.HK,24/7/2018,83.849998,83,84.199997,83,75.380646,2496260,,0.004793302,,,,,,,83.7766668,61.53843533,0.400001,0,0.400000357,0.2500005,83.75391883,84.65698297,-0.903064144,-1.123620223
1.HK,25/7/2018,84.199997,84,84.449997,83.949997,75.69529,3031068,,0.004174109,,,,,,,83.93999993,52.70265924,0.349999,0,0.2785715,0.2500005,83.82254624,84.62313216,-0.80058592,-1.059013362
1.HK,26/7/2018,84.300003,85.800003,85.800003,84.099998,75.785194,3132711,,0.00118772,,,,,,,83.97333327,51.38891995,0.100006,0,0.264286571,0.2500005,83.89600113,84.59919667,-0.70319554,-0.987849798
1.HK,27/7/2018,84.599998,85,85.25,84.25,76.054893,2522199,,0.003558659,,,,,,,84.0066666,47.76116752,0.299995,0,0.228571643,0.2500005,84.00430834,84.59925602,-0.594947687,-0.909269376
1.HK,30/7/2018,85.349998,85,85.5,84.599998,76.729141,3427961,,0.008865248,,,,,,,84.03666633,50.35457402,0.75,0,0.253571571,0.2500005,84.21133752,84.65486654,-0.443529025,-0.816121306
1.HK,31/7/2018,85.300003,85.349998,85.800003,84.699997,76.684189,5616575,,-0.000585765,,,,,,,84.03666633,58.67770931,0,0.049995,0.253571571,0.178571357,84.37882451,84.70265443,-0.323829913,-0.717663027
1.HK,1/8/2018,84.849998,85.199997,85.349998,84.300003,76.27964,4944113,,-0.005275557,,,,,,,84.0766662,59.16664083,0,0.450005,0.253571571,0.175000286,84.45131274,84.71356877,-0.262256023,-0.626581626
1.HK,2/8/2018,82.849998,85,85,82.650002,74.481644,4922733,,-0.023571008,,,,,,,84.01666607,41.05961993,0,2,0.221428929,0.317857429,84.20495663,84.57552649,-0.370569858,-0.575379273
1.HK,3/8/2018,84,83.550003,84.25,82.699997,75.515495,7092837,,0.013880531,,,,,,,84.00333293,48.25579753,1.150002,0,0.296428643,0.317857429,84.17342484,84.53289489,-0.359470056,-0.532197429
1.HK,6/8/2018,86.849998,84.800003,88.150002,84.5,78.077629,11569709,,0.033928548,,,,,,,84.1733326,66.35068884,2.849998,0,0.499999929,0.253571643,84.58520533,84.70453216,-0.119326836,-0.449623311
1.HK,7/8/2018,88.699997,88,88.949997,87.150002,79.740776,9417109,,0.021301083,,,,,,,84.5266656,75.96564155,1.849999,0,0.632142714,0.200000214,85.2182502,85.00049252,0.217757678,-0.316147113
1.HK,8/8/2018,90.150002,91,91,89,81.044312,9893970,,0.016347295,,,,,,,85.0266656,77.68923868,1.450005,0,0.696429143,0.200000214,85.97698124,85.38193767,0.595043578,-0.133908975
1.HK,9/8/2018,89.949997,89.800003,90.050003,88.599998,80.86451,5882226,,-0.00221858,,,,,,,85.4766656,75.40979669,0,0.200005,0.657143214,0.214286286,86.58821444,85.72031243,0.867902006,0.066453221
1.HK,10/8/2018,88.849998,90.5,90.5,88.25,79.87561,4075646,,-0.012229005,,,,,,,85.81666547,70.76922024,0,1.099999,0.657143214,0.271428857,86.93618114,85.95214099,0.984040147,0.249970606
1.HK,13/8/2018,87.5,89,89,86.550003,78.661972,4562095,,-0.015194125,,,,,,,86.08666567,63.08243882,0,1.349998,0.628571714,0.367857286,87.0229225,86.06679722,0.956125287,0.391201543
1.HK,14/8/2018,88.949997,88.300003,89,87.75,79.965515,7390437,,0.016571394,,,,,,,86.4266656,65.7807267,1.449997,0,0.707143,0.367857286,87.3193955,86.28036757,1.039027932,0.520766821
1.HK,15/8/2018,88.900002,89,89.449997,88.400002,79.920555,7369870,,-0.000562057,,,,,,,86.73999927,65.33333716,0,0.049995,0.699999714,0.371428357,87.56256573,86.47441456,1.088151168,0.63424369
1.HK,16/8/2018,89.150002,88.550003,89.300003,87.099998,80.145317,5320142,,0.002812148,,,,,,,87.06333253,65.21740672,0.25,0,0.696428643,0.371428357,87.8067867,86.67260623,1.13418047,0.734231046
1.HK,17/8/2018,89.550003,89.949997,90,89.050003,80.504913,5948673,,0.004486831,,,,,,,87.39333287,64.38357975,0.400001,0,0.671428714,0.371428357,88.07497382,86.88574673,1.189227092,0.825230255
1.HK,20/8/2018,89.800003,89.150002,90,89,80.729668,3224005,,0.002791736,,,,,,,87.68999987,65.20269859,0.25,0,0.689285857,0.367857286,88.34036293,87.10161756,1.238745362,0.907933277
1.HK,21/8/2018,89.550003,89.650002,89.75,89.050003,80.504913,3022009,,-0.002783964,,,,,,,87.9733332,66.09590864,0,0.25,0.689285857,0.353571214,88.5264614,87.28297945,1.243481951,0.975043011
1.HK,22/8/2018,90,90,90.099998,88.699997,80.909462,3720583,,0.005025092,,,,,,,88.31666667,77.39465207,0.449997,0,0.7214285,0.210714071,88.75315964,87.48424023,1.268919415,1.033818292
1.HK,23/8/2018,87.900002,90,90.099998,87.699997,79.021576,5511655,,-0.023333311,,,,,,,88.6533336,63.92858653,0,2.099998,0.6392855,0.360713929,88.62190462,87.5150374,1.106867225,1.048428079
1.HK,24/8/2018,87.949997,87.099998,88.599998,86.800003,79.066521,5597004,,0.000568771,,,,,,,88.91666673,54.91071464,0.049995,0,0.439285286,0.360713929,88.51853422,87.54725663,0.971277592,1.032997981
1.HK,27/8/2018,89.400002,89.5,89.5,89,80.370064,2999525,,0.016486698,,,,,,,89.086667,53.24076539,1.450005,0,0.410714286,0.360713929,88.65414465,87.68449703,0.969647622,1.020327909
1.HK,28/8/2018,89.550003,89.300003,90.199997,89.099998,80.504913,3465505,,0.001677863,,,,,,,89.14333407,46.84210753,0.150001,0,0.317856857,0.360713929,88.79196901,87.82268265,0.969286356,1.010119599
1.HK,29/8/2018,91.199997,89.599998,91.300003,89.400002,81.988251,8348701,,0.018425393,,,,,,,89.21333373,55.70777298,1.649994,0,0.435713571,0.346427857,89.16243485,88.07285409,1.089580768,1.026011832
1.HK,30/8/2018,90.050003,91.099998,91.25,89.150002,80.954414,4986564,,-0.012609584,,,,,,,89.2200008,55.45458058,0,1.149994,0.435713571,0.349998929,89.2989838,88.21930956,1.079674238,1.036744314
1.HK,31/8/2018,90.449997,89,90.449997,89,81.314003,6595110,,0.00444191,,,,,,,89.3266674,64.67664434,0.399994,0,0.464284571,0.2535705,89.47606275,88.38454567,1.091517085,1.047698868
1.HK,3/9/2018,88.550003,89.949997,89.949997,87.699997,80.379051,8910182,,-0.021006015,,,,,,,89.3966676,48.09526086,0,1.899994,0.360713357,0.389284357,89.33359202,88.39680177,0.936790255,1.025517145
1.HK,4/9/2018,91.25,88.599998,91.449997,88.199997,82.82991,10040263,,0.030491213,,,,,,,89.55000113,58.935374,2.699997,0,0.553570286,0.385713286,89.62842402,88.60814978,1.020274235,1.024468563
1.HK,5/9/2018,90.199997,91.199997,91.25,90,81.876793,11416482,,-0.011506882,,,,,,,89.63666747,53.76343022,0,1.050003,0.535713143,0.4607135,89.71635832,88.72606439,0.990293931,1.017633637
1.HK,6/9/2018,89.449997,91.400002,91.400002,89,81.196007,7215642,,-0.008314856,,,,,,,89.65666713,49.65032799,0,0.75,0.507141643,0.514284929,89.67537966,88.77968903,0.895690628,0.993245035
1.HK,7/9/2018,89.849998,90,90.5,89.099998,81.559097,8328082,,0.004471783,,,,,,,89.6766668,50.1729934,0.400001,0,0.517856,0.514284929,89.70224402,88.85897118,0.843272843,0.963250597
1.HK,10/9/2018,88.900002,88.650002,89.849998,88.25,80.696754,8577296,,-0.010573133,,,,,,,89.61666673,47.85477779,0,0.949996,0.517856,0.564284643,89.57882217,88.8620105,0.716811673,0.913962812
1.HK,11/9/2018,87.900002,88.050003,88.900002,87.599998,79.789024,4243081,,-0.011248594,,,,,,,89.50666667,43.31209635,0,1,0.485713357,0.635713214,89.32054214,88.79075061,0.529791536,0.837128557
1.HK,12/9/2018,89.900002,87,89.949997,87,81.604477,7900190,,0.022753128,,,,,,,89.50000013,56.41026709,2,0,0.6285705,0.485713357,89.40968981,88.87291738,0.536772436,0.777057333
1.HK,13/9/2018,90.849998,90.400002,90.849998,89.599998,82.466812,4544034,,0.010567252,,,,,,,89.69666653,58.78789513,0.949996,0,0.692856286,0.485713357,89.63127569,89.01936779,0.611907895,0.744027445
1.HK,14/9/2018,91.150002,91,91.449997,90.400002,82.739136,5856215,,0.00330219,,,,,,,89.9100002,55.70033539,0.300004,0,0.610713357,0.485713357,89.86492589,89.17719255,0.68773334,0.732768624
1.HK,17/9/2018,91.050003,90.300003,91.300003,89.400002,82.648361,2995017,,-0.001097082,,,,,,,90.02000027,54.90196976,0,0.099999,0.599999,0.492856143,90.04724545,89.31591925,0.731326196,0.732480138
1.HK,18/9/2018,91.650002,90.949997,91.650002,90.150002,83.193008,5090342,,0.006589775,,,,,,,90.1600002,51.57896746,0.599999,0,0.524999357,0.492856143,90.29382338,89.48881427,0.805009109,0.746985932
1.HK,19/9/2018,92.050003,92,92.449997,91.300003,83.556084,4837401,,0.004364441,,,,,,,90.21666727,57.40741619,0.400001,0,0.553570857,0.410713714,90.56400486,89.67853195,0.885472905,0.774683327
1.HK,20/9/2018,91.599998,92.5,92.5,91.599998,83.147614,2490004,,-0.004888702,,,,,,,90.32000027,54.24354769,0,0.450005,0.524999857,0.442856929,90.72338842,89.82086277,0.902525647,0.800251791
1.HK,21/9/2018,90.599998,92.349998,92.349998,90.550003,82.239883,7011758,,-0.010917031,,,,,,,90.33000033,58.1027464,0,1,0.524999857,0.378571643,90.70440528,89.87857649,0.825828785,0.80536719
1.HK,24/9/2018,89.900002,90,91.449997,89.75,81.604477,2308436,,-0.007726225,,,,,,,90.42000027,43.66198122,0,0.699996,0.332142929,0.428571357,90.58065093,89.88016357,0.70048736,0.784391224
1.HK,26/9/2018,90.449997,89.5,90.949997,89.449997,82.103729,9854854,,0.006117853,,,,,,,90.36666673,51.23152806,0.549995,0,0.371428286,0.353571143,90.56055032,89.92237345,0.638176872,0.755148354
1.HK,27/9/2018,89.849998,91.099998,91.099998,89.699997,81.559097,3983494,,-0.006633488,,,,,,,90.34333347,52.0000068,0,0.599999,0.371428286,0.342856786,90.45123458,89.91701231,0.534222275,0.710963138
1.HK,28/9/2018,90.199997,90.400002,90.599998,89.699997,81.876793,4991626,,0.00389537,,,,,,,90.39333347,51.75879089,0.349999,0,0.367856714,0.342856786,90.41258264,89.93797413,0.47460851,0.663692212
1.HK,2/10/2018,87.199997,90.5,90.5,87,79.153618,5698073,,-0.033259425,,,,,,,90.21666673,42.9166417,0,3,0.367856714,0.489285643,89.9183387,89.73516101,0.183177686,0.567589307
1.HK,3/10/2018,86.400002,86,87.400002,85.599998,78.427444,4185360,,-0.009174255,,,,,,,90.05000007,43.64406133,0,0.799995,0.367856714,0.474999571,89.37705613,89.4881122,-0.111056067,0.431860232
1.HK,4/10/2018,85.550003,86,86.150002,85,77.655884,4413514,,-0.009837951,,,,,,,89.89333347,29.57744455,0,0.849999,0.224999571,0.535713786,88.78827873,89.19640041,-0.40812168,0.26386385
1.HK,5/10/2018,85.150002,85,85.400002,84.400002,77.292786,3826737,,-0.00467564,,,,,,,89.5766668,21.78217567,0,0.400001,0.157142714,0.564285286,88.22854384,88.89666719,-0.668123345,0.077466411
1.HK,8/10/2018,83.25,85.099998,85.699997,82.849998,75.568108,7051078,,-0.022313587,,,,,,,89.07000027,16.23927884,0,1.900002,0.135713857,0.699999714,87.46261402,88.47839555,-1.015781524,-0.141183176
1.HK,9/10/2018,83.300003,82.800003,84,82.800003,75.613495,3362807,,0.000600637,,,,,,,88.546667,16.73818029,0.050003,0,0.1392855,0.692856929,86.82221233,88.09481091,-1.272598587,-0.367466258
1.HK,10/10/2018,83.650002,83.300003,84,83.099998,75.931198,3377387,,0.004201669,,,,,,,88.0533336,14.91226223,0.349999,0,0.121428357,0.692856929,86.33417997,87.76556581,-1.43138584,-0.580250175
1.HK,11/10/2018,81.900002,83.25,83.25,81.5,74.342682,7446566,,-0.020920502,,,,,,,87.4033336,10.19605266,0,1.75,0.092856857,0.817856929,85.65199874,87.3310796,-1.679080858,-0.800016311
1.HK,12/10/2018,81.300003,81.5,81.699997,80.550003,73.79805,9506642,,-0.007325995,,,,,,,86.68666693,10.07749853,0,0.599999,0.092856857,0.828570786,84.98246094,86.88433319,-1.90187225,-1.020387499
1.HK,15/10/2018,81.25,81.5,82.25,81,73.752655,7371490,,-0.000615043,,,,,,,85.99666707,10.87863672,0,0.050003,0.092856857,0.760713857,84.40823618,86.46697517,-2.058738995,-1.228057798
1.HK,16/10/2018,80.75,81.5,82,80.050003,73.298798,5707677,,-0.006153846,,,,,,,85.34000053,11.06380139,0,0.5,0.092856857,0.746428429,83.84543061,86.04349553,-2.198064918,-1.422059222
1.HK,18/10/2018,80.75,79.949997,81.199997,79.949997,73.298798,8126677,,0,,,,,,,84.7300004,6.696438098,0,0,0.0535715,0.746428429,83.36921052,85.65138475,-2.282174233,-1.594082224
1.HK,19/10/2018,80.400002,79.800003,80.449997,79,72.981094,10811665,,-0.004334341,,,,,,,84.06000073,6.849325452,0,0.349998,0.0535715,0.728571214,82.91240921,85.26239343,-2.349984228,-1.745262625
1.HK,22/10/2018,81.75,79.949997,81.75,79.550003,74.20652,5390085,,0.016791019,,,,,,,83.52000087,14.64435514,1.349998,0,0.125,0.728571214,82.73357702,85.00221614,-2.268639122,-1.849937924
1.HK,23/10/2018,79.650002,80.699997,81.199997,79.300003,72.300301,6146431,,-0.025688049,,,,,,,82.81666787,15.83711124,0,2.099998,0.125,0.664285357,82.25918086,84.60575584,-2.346574972,-1.949265334
1.HK,24/10/2018,80.199997,79.400002,80.800003,79.349998,72.799545,4672911,,0.006905147,,,,,,,82.3500012,21.29625986,0.549995,0,0.164285357,0.607142857,81.94238335,84.27940333,-2.337019984,-2.026816264
1.HK,25/10/2018,79.199997,78.599998,79.5,78.199997,71.891823,6816656,,-0.012468828,,,,,,,81.87000087,21.00452822,0,1,0.164285357,0.617857214,81.52047775,83.90315101,-2.382673255,-2.097987662
1.HK,26/10/2018,78,79.400002,79.400002,77.800003,70.802551,5461224,,-0.015151478,,,,,,,81.36666733,19.57443886,0,1.199997,0.164285357,0.674999786,80.97886579,83.46588056,-2.487014772,-2.175793084
1.HK,29/10/2018,78.949997,78.800003,79.099998,78.199997,71.664894,4483615,,0.012179449,,,,,,,80.95333367,30.09255474,0.949997,0,0.232142286,0.539285357,80.66673213,83.13137067,-2.464638538,-2.233562175
1.HK,30/10/2018,78.150002,78,78.949997,78,70.938713,4195027,,-0.010132933,,,,,,,80.6133338,27.70558284,0,0.799995,0.228570643,0.596427857,80.27954288,82.7623804,-2.482837518,-2.283417243
1.HK,31/10/2018,78.949997,78.199997,79,78.199997,71.664894,4429291,,0.01023666,,,,,,,80.3233334,30.41660503,0.799995,0,0.260713214,0.596427857,80.07499736,82.47998163,-2.404984268,-2.307730648
1.HK,1/11/2018,79.349998,79.449997,79.699997,79,72.027977,5759475,,0.005066511,,,,,,,80.03666647,38.02812326,0.400001,0,0.289284714,0.471427857,79.963459,82.24813099,-2.284671992,-2.303118917
1.HK,2/11/2018,81.900002,79.599998,82.050003,79.300003,74.342682,18596041,,0.032136157,,,,,,,80.03666647,52.380952,2.550004,0,0.471427857,0.428570786,80.26138869,82.22234366,-1.960954966,-2.234686127
1.HK,5/11/2018,80.050003,80.5,80.949997,79.849998,72.663391,6619645,,-0.02258851,,,,,,,79.95333313,45.83333709,0,1.849999,0.471427857,0.557141929,80.22886781,82.06142953,-1.832561719,-2.154261245
